,OTU_1,OTU_71,OTU_84,OTU_92,OTU_110,OTU_136,OTU_137,OTU_138,OTU_139,OTU_140,OTU_141,OTU_142,OTU_148,OTU_149,OTU_172,OTU_186,OTU_187,OTU_188,OTU_189,OTU_200,OTU_201,OTU_220,OTU_250,OTU_277,OTU_291,OTU_294,OTU_296,OTU_298,OTU_316,OTU_323,OTU_324,OTU_332,OTU_334,OTU_350,OTU_358,OTU_387,OTU_392,OTU_398,OTU_403,OTU_405,OTU_414,OTU_418,OTU_427,OTU_429,OTU_466
SRR062826,0.998236849838378,0.0,0.0,0.0,0.0002938583602703497,0.0,0.0,0.0,0.0,0.0,0.0,0.0002938583602703497,0.0,0.0,0.0,0.0,0.0002938583602703497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002938583602703497,0.0,0.0,0.0,0.0,0.0,0.0005877167205406994,0.0,0.0,0.0,0.0,0.0,0.0
SRR062992,0.9928837682141648,0.0006777363605557439,0.0,0.0,0.000338868180277872,0.0,0.0,0.0,0.0006777363605557439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000338868180277872,0.0,0.0,0.0,0.000338868180277872,0.0,0.0,0.0,0.0,0.0006777363605557439,0.0
SRR062815,0.005461496450027308,0.0,0.0,0.008738394320043691,0.1032222829055161,0.0,0.0005461496450027307,0.0,0.03659202621518296,0.0354997269251775,0.0005461496450027307,0.033315128345166575,0.010376843255051884,0.06717640633533588,0.005461496450027308,0.0726379027853632,0.0,0.1032222829055161,0.0016384489350081922,0.0,0.0,0.0032768978700163844,0.0,0.017476788640087382,0.0010922992900054614,0.0,0.05461496450027308,0.0049153468050245775,0.08083014746040415,0.0,0.010376843255051884,0.0,0.0,0.0038230475150191155,0.03276897870016385,0.0005461496450027307,0.006007646095030039,0.0,0.0005461496450027307,0.012015292190060077,0.061714909885308575,0.0021845985800109232,0.03167667941015838,0.0,0.0
SRR062719,0.9823695345557124,0.002820874471086037,0.0,0.0007052186177715093,0.0,0.0,0.005641748942172072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007757404795486602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062924,0.0932297447280799,0.0,0.0011098779134295226,0.0,0.01220865704772475,0.0,0.0,0.13318534961154274,0.02774694783573807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3995560488346282,0.1609322974472808,0.0,0.0,0.009988901220865706,0.0,0.0,0.0011098779134295226,0.003329633740288568,0.0,0.00776914539400666,0.0,0.002219755826859045,0.0,0.0,0.0,0.0,0.0,0.013318534961154272,0.0,0.0,0.00443951165371809,0.12097669256381798,0.0011098779134295226,0.0,0.0,0.0,0.002219755826859045,0.002219755826859045
SRR062936,0.0,0.0,0.0,0.0013947001394700141,0.9502556950255696,0.0,0.012552301255230124,0.0,0.0004649000464900047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013947001394700141,0.0,0.0,0.0009298000929800092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062850,0.0015186028853454822,0.0,0.0,0.0018982536066818527,0.0,0.002277904328018223,0.0,0.0,0.006074411541381929,0.04100227790432802,0.0,0.002277904328018223,0.02201974183750949,0.0,0.023917995444191344,0.0,0.0,0.12148823082763854,0.059984813971146536,0.0,0.0,0.006074411541381929,0.0011389521640091116,0.005694760820045559,0.0516324981017464,0.0,0.015186028853454818,0.0,0.02619589977220957,0.0,0.0018982536066818527,0.0,0.0,0.007593014426727411,0.004935459377372818,0.0,0.005694760820045559,0.0026575550493545936,0.0,0.02088078967350038,0.009870918754745632,0.011009870918754746,0.0026575550493545936,0.0,0.0
SRR062708,0.07584269662921349,0.0,0.0,0.0,0.002808988764044944,0.0,0.0,0.0,0.11235955056179776,0.0,0.005617977528089888,0.0,0.02808988764044944,0.011235955056179777,0.01966292134831461,0.0,0.0,0.27808988764044945,0.0,0.01404494382022472,0.002808988764044944,0.0,0.0,0.0,0.002808988764044944,0.002808988764044944,0.0,0.16853932584269662,0.0,0.0,0.0,0.008426966292134831,0.0,0.0,0.002808988764044944,0.0,0.0,0.0,0.2415730337078652,0.0,0.0,0.0,0.0,0.02247191011235955,0.0
SRR063058,0.9991427346763824,0.0,0.0,0.0,0.0004286326618088298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004286326618088298,0.0
SRR062728,0.9889282550930026,0.00044286979627989367,0.0,0.0,0.00044286979627989367,0.0,0.0,0.0,0.00044286979627989367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008857395925597873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044286979627989367,0.0,0.0008857395925597873,0.002657218777679362,0.0,0.0,0.0,0.00044286979627989367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044286979627989367,0.0,0.0,0.0,0.0
SRR062682,0.9825028527957398,0.0005705591479650058,0.0,0.0,0.009128946367440093,0.0,0.0,0.0,0.0,0.0,0.0,0.0007607455306200076,0.0,0.0,0.0003803727653100038,0.0,0.0,0.0,0.0,0.0003803727653100038,0.0003803727653100038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003803727653100038,0.0,0.0,0.0005705591479650058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062691,0.00047303689687795653,0.0009460737937559131,0.0,0.0,0.00047303689687795653,0.1021759697256386,0.016083254493850518,0.0,0.0,0.0,0.0,0.00047303689687795653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037842951750236523,0.0,0.06575212866603597,0.00047303689687795653,0.0009460737937559131,0.0037842951750236523,0.0,0.0,0.0,0.5804162724692526,0.0,0.00047303689687795653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062798,0.10866752910737387,0.01034928848641656,0.0,0.0008624407072013798,0.8503665373005606,0.0,0.004743423889607589,0.0,0.0,0.0,0.0,0.00043122035360068997,0.0,0.0,0.00043122035360068997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043122035360068997,0.0,0.0,0.0,0.014230271668822769,0.0,0.0,0.00043122035360068997,0.0,0.0,0.0,0.0,0.0,0.0,0.0008624407072013798,0.0,0.0
SRR062705,0.00040916530278232413,0.00040916530278232413,0.0,0.0,0.8919803600654664,0.0,0.0008183306055646483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012274959083469722,0.0,0.0012274959083469722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012274959083469722,0.00040916530278232413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040916530278232413
SRR062903,0.2544234289200732,0.0,0.0,0.0,0.5979255643685174,0.0,0.005491153142159854,0.0,0.0,0.0,0.0,0.0006101281269066504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006101281269066504,0.0,0.0,0.0,0.0,0.0,0.0006101281269066504,0.0,0.0,0.0006101281269066504,0.0,0.0,0.059182428309945086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062671,0.0014347202295552368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014347202295552368,0.0,0.8873744619799139,0.0,0.0,0.0,0.0,0.0,0.0007173601147776184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007173601147776184,0.0,0.0,0.0,0.0,0.0,0.10043041606886656,0.0,0.0007173601147776184,0.0,0.0,0.0,0.0007173601147776184,0.0,0.0007173601147776184,0.0,0.0,0.0,0.0
SRR062846,0.06624605678233439,0.0,0.0,0.0007010164738871363,0.00035050823694356814,0.0010515247108307043,0.0,0.0529267437784788,0.02698913424465475,0.00035050823694356814,0.012968804766912022,0.0,0.014721345951629862,0.015071854188573432,0.002804065895548545,0.0007010164738871363,0.00035050823694356814,0.19593410445145465,0.00035050823694356814,0.0,0.044164037854889586,0.00035050823694356814,0.0010515247108307043,0.0,0.0077111812127585,0.03259726603575184,0.015422362425517,0.010865755345250614,0.007010164738871364,0.0,0.008762705923589204,0.0007010164738871363,0.0035050823694356818,0.0,0.01331931300385559,0.0007010164738871363,0.0017525411847178409,0.0,0.41395022783035396,0.00560813179109709,0.002453557658604977,0.010515247108307046,0.002103049421661409,0.015071854188573432,0.0
SRR063066,0.9976090854751942,0.0,0.0,0.0,0.001195457262402869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063061,0.0005688282138794084,0.0,0.0,0.0005688282138794084,0.22866894197952214,0.054607508532423216,0.0,0.0,0.07849829351535836,0.010238907849829351,0.0022753128555176336,0.0011376564277588168,0.005119453924914676,0.0,0.010238907849829351,0.0,0.0,0.10011376564277588,0.0,0.0,0.0,0.0005688282138794084,0.0011376564277588168,0.005119453924914676,0.0011376564277588168,0.02901023890784983,0.0017064846416382253,0.025597269624573375,0.05688282138794084,0.0,0.04778156996587031,0.0,0.0,0.005688282138794084,0.026166097838452786,0.0,0.005688282138794084,0.0,0.0,0.021615472127417518,0.032992036405005684,0.04209328782707622,0.0,0.0,0.0
SRR062777,0.00037807183364839316,0.0,0.0,0.0,0.9686200378071832,0.0,0.00037807183364839316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037807183364839316,0.0007561436672967863,0.0,0.0,0.0,0.026465028355387527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062988,0.4649313087490962,0.0,0.0021691973969631237,0.0,0.0,0.0,0.0,0.015907447577729574,0.0187997107736804,0.0,0.014461315979754157,0.0007230657989877079,0.01373825018076645,0.0,0.0007230657989877079,0.0007230657989877079,0.15256688358640635,0.052783803326102684,0.0,0.0187997107736804,0.07809110629067245,0.0,0.0,0.0,0.0,0.0,0.0072306579898770785,0.0,0.0,0.0,0.0007230657989877079,0.0,0.0,0.0,0.0028922631959508315,0.0007230657989877079,0.0,0.0,0.13593637020968907,0.0,0.0,0.0,0.0014461315979754155,0.015184381778741863,0.0
SRR062805,0.7473404255319149,0.0,0.0,0.0031914893617021275,0.0,0.056914893617021275,0.0,0.0005319148936170213,0.01170212765957447,0.002127659574468085,0.0,0.0,0.0005319148936170213,0.02872340425531915,0.002127659574468085,0.0005319148936170213,0.0,0.020744680851063832,0.0,0.0,0.0,0.0005319148936170213,0.0005319148936170213,0.00425531914893617,0.0010638297872340426,0.012234042553191491,0.0,0.004787234042553192,0.04680851063829787,0.0,0.0005319148936170213,0.0,0.013297872340425532,0.0,0.01276595744680851,0.0,0.0010638297872340426,0.0,0.0,0.0015957446808510635,0.002127659574468085,0.0026595744680851068,0.002127659574468085,0.0,0.0
SRR062694,0.3663101604278075,0.0032085561497326204,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.026737967914438502,0.0,0.0,0.0,0.0,0.0010695187165775401,0.0,0.0,0.4165775401069519,0.004812834224598932,0.0,0.0016042780748663102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005347593582887701,0.0,0.0,0.0,0.004812834224598932,0.0005347593582887701,0.0,0.0,0.0005347593582887701,0.16470588235294115,0.0,0.0,0.0,0.0,0.0032085561497326204,0.0
SRR062720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017377567140600316,0.0,0.0,0.0,0.00631911532385466,0.013428120063191155,0.00631911532385466,0.0,0.7187993680884676,0.05687203791469194,0.0023696682464454982,0.0,0.0007898894154818325,0.0,0.0,0.0,0.03317535545023697,0.0,0.007898894154818325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00631911532385466,0.0,0.0,0.0,0.11058451816745657,0.0,0.0007898894154818325,0.0,0.0,0.00315955766192733,0.0
SRR063034,0.02784940691077875,0.0020629190304280558,0.0,0.0,0.9659618359979372,0.0,0.0,0.0,0.0,0.0,0.0,0.0005157297576070138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015471892728210418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062679,0.5088300220750552,0.0027593818984547464,0.0,0.0,0.4552980132450331,0.0,0.0077262693156732905,0.0,0.0,0.0,0.0,0.0011037527593818985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00607064017660044,0.0,0.0,0.012693156732891831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063055,0.0011627906976744186,0.004651162790697674,0.0,0.0,0.5558139534883721,0.030813953488372094,0.011046511627906977,0.0,0.005813953488372093,0.009883720930232558,0.0,0.0,0.002325581395348837,0.0,0.0,0.0,0.0005813953488372093,0.03604651162790698,0.0,0.0,0.0,0.0011627906976744186,0.0,0.01511627906976744,0.0,0.13197674418604652,0.023837209302325583,0.0,0.06395348837209303,0.0,0.0005813953488372093,0.0,0.0,0.03430232558139535,0.027906976744186046,0.0,0.0011627906976744186,0.0,0.0,0.0034883720930232558,0.0005813953488372093,0.0,0.0,0.0,0.0
SRR062966,0.0,0.0,0.0,0.000974184120798831,0.9785679493424256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004870920603994155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062696,0.0,0.0,0.0,0.0,0.9982456140350876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062675,0.11438089950027762,0.0033314825097168236,0.0,0.0,0.8328706274292059,0.0,0.007218212104386452,0.0,0.001110494169905608,0.000555247084952804,0.0,0.0,0.000555247084952804,0.0,0.0,0.0,0.0,0.002220988339811216,0.0,0.0,0.0,0.0,0.0,0.000555247084952804,0.0,0.002220988339811216,0.0,0.0,0.000555247084952804,0.002220988339811216,0.000555247084952804,0.0,0.025541365907828985,0.0,0.0,0.000555247084952804,0.0,0.0,0.0,0.0,0.00277623542476402,0.0,0.0,0.0,0.0
SRR062732,0.0009624639076034648,0.0,0.0,0.0009624639076034648,0.0,0.0,0.0009624639076034648,0.0,0.00384985563041386,0.0009624639076034648,0.0,0.8017324350336862,0.0,0.0009624639076034648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028873917228103944,0.0,0.0,0.0,0.0,0.005774783445620789,0.0,0.0,0.0,0.11453320500481233,0.0,0.0009624639076034648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05389797882579403,0.0
SRR062761,0.9917582417582418,0.0027472527472527475,0.0,0.0,0.00039246467817896386,0.00039246467817896386,0.0,0.0,0.00039246467817896386,0.0,0.0,0.0007849293563579277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039246467817896386,0.0,0.0,0.0,0.0023547880690737827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062882,0.0048823790501553496,0.10696848646249443,0.0,0.0,0.0,0.0,0.0062139369729249895,0.0,0.0,0.0,0.0,0.8664003550821128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062139369729249895,0.0,0.0,0.0,0.0,0.004438526409232135,0.0
SRR062677,0.09623095429029672,0.0032076984763432237,0.0008019246190858058,0.0,0.0016038492381716116,0.0008019246190858058,0.0,0.008821170809943865,0.06495589414595028,0.00801924619085806,0.019246190858059342,0.0,0.028869286287089013,0.0024057738572574178,0.02165196471531676,0.0048115477145148355,0.0,0.450681635926223,0.01603849238171612,0.005613472333600642,0.0,0.0,0.00400962309542903,0.0032076984763432237,0.0136327185244587,0.038492381716118684,0.011226944667201285,0.08019246190858059,0.0016038492381716116,0.0,0.0016038492381716116,0.005613472333600642,0.0,0.0,0.0016038492381716116,0.0032076984763432237,0.0,0.0,0.042502004811547714,0.0,0.0,0.0,0.03368083400160385,0.0008019246190858058,0.008821170809943865
SRR062871,0.997606223818073,0.00029922202274087367,0.0,0.0,0.00029922202274087367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029922202274087367,0.0,0.0,0.0,0.0,0.00029922202274087367,0.0,0.00029922202274087367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008976660682226213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062702,0.9979364424267436,0.0,0.0,0.0004127115146512588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063009,0.0,0.0,0.0,0.0,0.9895641497851444,0.0,0.004297114794352364,0.0,0.0,0.0,0.0,0.004297114794352364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006138735420503376,0.0,0.0,0.0,0.0,0.0,0.0
SRR063006,0.02972027972027972,0.0,0.0,0.00043706293706293706,0.9361888111888113,0.0,0.0013111888111888112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043706293706293706,0.0,0.0,0.02666083916083916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062986,0.09961190168175936,0.01681759379042691,0.00258732212160414,0.00129366106080207,0.0,0.0,0.0,0.01164294954721863,0.01034928848641656,0.0,0.0,0.0,0.0038809831824062092,0.0,0.0,0.0,0.0,0.3816300129366106,0.0,0.0038809831824062092,0.00517464424320828,0.0,0.0,0.0,0.0,0.0,0.2108667529107374,0.0,0.00129366106080207,0.0,0.00129366106080207,0.0,0.0,0.0129366106080207,0.00129366106080207,0.0,0.0,0.00646830530401035,0.16429495472186287,0.0,0.0,0.00129366106080207,0.0,0.014230271668822769,0.01552393272962484
SRR062834,0.7317254174397032,0.0,0.0,0.0,0.0,0.0003710575139146568,0.0,0.0,0.0,0.001484230055658627,0.0,0.005565862708719851,0.0,0.0,0.0003710575139146568,0.0,0.0003710575139146568,0.0007421150278293135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003710575139146568,0.001484230055658627,0.0044526901669758815,0.0,0.0,0.0,0.24786641929499076,0.0,0.0011131725417439704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062887,0.03111739745403112,0.0003536067892503536,0.0,0.0,0.9469589816124471,0.0,0.0,0.0,0.0007072135785007072,0.0010608203677510608,0.0,0.003536067892503536,0.0,0.0003536067892503536,0.0,0.0010608203677510608,0.0,0.0,0.0,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0031824611032531826,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003536067892503536,0.0,0.0
SRR062814,0.019374068554396426,0.0,0.0,0.0,0.0014903129657228018,0.0,0.0,0.3994038748137109,0.00745156482861401,0.0,0.0014903129657228018,0.0,0.0,0.005961251862891207,0.0014903129657228018,0.0,0.20491803278688525,0.17287630402384502,0.0,0.0044709388971684045,0.005961251862891207,0.0,0.0,0.0,0.0014903129657228018,0.0022354694485842027,0.0022354694485842027,0.0,0.003725782414307005,0.0,0.0007451564828614009,0.0,0.0,0.0,0.005961251862891207,0.0,0.0,0.0,0.15052160953800298,0.0007451564828614009,0.0,0.0,0.0,0.005216095380029807,0.0
SRR062756,0.3,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0016,0.0016,0.0,0.0048,0.0,0.0184,0.0008,0.0008,0.0,0.0024,0.0,0.0,0.0,0.0016,0.0008,0.0,0.0,0.0,0.0008,0.0,0.0072,0.0,0.0016,0.0,0.6384,0.0,0.004,0.0,0.0,0.0,0.0,0.0016,0.0048,0.0,0.0,0.0,0.0
SRR062688,0.5787619526925013,0.0,0.0,0.0005032712632108706,0.0,0.0,0.007549068948163059,0.0,0.0,0.0,0.0,0.010065425264217413,0.0,0.0,0.0,0.0,0.0005032712632108706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3985908404630096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062915,0.3895486935866984,0.004750593824228029,0.0,0.0,0.0,0.0,0.0,0.009501187648456056,0.02612826603325416,0.0,0.0023752969121140144,0.0,0.0498812351543943,0.0,0.0,0.004750593824228029,0.007125890736342044,0.05938242280285035,0.0,0.0,0.07600950118764846,0.004750593824228029,0.0,0.0,0.0,0.0,0.22802850356294535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10688836104513064,0.0023752969121140144,0.0,0.0,0.0023752969121140144,0.007125890736342044,0.0
SRR062928,0.9533333333333334,0.0006060606060606062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04303030303030303,0.0,0.0,0.0,0.0,0.001212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006060606060606062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062785,0.6016884113584037,0.0023023791250959325,0.0,0.0,0.35686876438986953,0.0,0.00422102839600921,0.0,0.0,0.0,0.0,0.003069838833461243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038372985418265535,0.0,0.0,0.00422102839600921,0.0,0.0,0.02110514198004605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062965,0.9678039404132628,0.0009610764055742432,0.0,0.0,0.0004805382027871216,0.0,0.0,0.0,0.0004805382027871216,0.0,0.0,0.02931283037001442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062962,0.21391752577319587,0.0,0.0,0.0,0.0,0.0,0.0,0.07731958762886597,0.014175257731958763,0.0,0.0,0.001288659793814433,0.0,0.005154639175257732,0.001288659793814433,0.0,0.625,0.00902061855670103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034793814432989685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003865979381443299,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.001288659793814433
SRR063018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201975850713501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001646542261251372,0.0,0.0,0.0,0.0,0.0010976948408342481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005488474204171242,0.0010976948408342481,0.0,0.0,0.0,0.0
SRR062786,0.0,0.0,0.0,0.0,0.969806763285024,0.0,0.0,0.0,0.00030193236714975844,0.00030193236714975844,0.0,0.00030193236714975844,0.0,0.00030193236714975844,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0012077294685990338,0.0,0.0,0.0,0.0,0.00030193236714975844,0.0,0.0012077294685990338,0.0,0.00030193236714975844,0.0,0.0,0.0009057971014492754,0.002113526570048309,0.0006038647342995169,0.0,0.0,0.00030193236714975844,0.0,0.0024154589371980675,0.0012077294685990338,0.0,0.0,0.0
SRR063016,0.8088235294117647,0.005777310924369747,0.0,0.032563025210084036,0.0,0.0021008403361344537,0.0,0.0,0.0021008403361344537,0.004726890756302521,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.005777310924369747,0.0015756302521008404,0.0,0.0,0.0,0.0,0.0,0.0,0.02100840336134454,0.0015756302521008404,0.008928571428571428,0.008928571428571428,0.0,0.0010504201680672268,0.0,0.0,0.0,0.0,0.0,0.0010504201680672268,0.0,0.015756302521008403,0.0,0.0005252100840336134,0.0015756302521008404,0.0026260504201680674,0.0,0.0
SRR062953,0.048741510187774666,0.0,0.0,0.0,0.6372353176188573,0.0,0.0011985617259288853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003995205753096285,0.0003995205753096285,0.0,0.0,0.30962844586496197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007990411506192569,0.0
SRR062799,0.0016420361247947454,0.0665024630541872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008210180623973727,0.0,0.0,0.8185550082101807,0.0,0.0,0.0,0.0,0.0008210180623973727,0.0,0.0,0.0,0.0,0.0,0.0,0.003284072249589491,0.0,0.0008210180623973727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07963875205254516,0.0
