,OTU_1,OTU_2,OTU_3,OTU_4,OTU_9,OTU_18,OTU_19,OTU_20,OTU_21,OTU_28,OTU_29,OTU_30,OTU_31,OTU_32,OTU_34,OTU_38,OTU_39,OTU_49,OTU_50,OTU_51,OTU_54,OTU_58,OTU_59,OTU_65,OTU_66,OTU_68,OTU_72,OTU_73,OTU_74,OTU_75,OTU_77,OTU_79,OTU_80,OTU_81,OTU_84,OTU_91,OTU_95,OTU_96,OTU_102,OTU_103,OTU_104,OTU_107,OTU_108,OTU_109,OTU_110,OTU_111,OTU_113,OTU_115,OTU_116,OTU_117,OTU_118,OTU_119,OTU_126,OTU_127,OTU_129,OTU_130,OTU_131,OTU_132,OTU_133,OTU_142,OTU_145,OTU_146,OTU_147,OTU_148,OTU_149,OTU_151,OTU_152,OTU_154,OTU_158,OTU_159,OTU_163,OTU_164,OTU_168,OTU_169,OTU_171,OTU_173,OTU_174,OTU_177,OTU_182,OTU_183,OTU_184,OTU_185,OTU_186,OTU_187,OTU_188,OTU_196,OTU_197,OTU_198,OTU_207,OTU_208,OTU_209,OTU_216,OTU_217,OTU_220,OTU_221,OTU_222,OTU_227,OTU_229,OTU_230,OTU_232,OTU_233,OTU_234,OTU_235,OTU_236,OTU_237,OTU_238,OTU_239,OTU_240,OTU_246,OTU_248,OTU_249,OTU_252,OTU_255,OTU_256,OTU_257,OTU_258,OTU_259,OTU_263,OTU_265,OTU_266,OTU_268,OTU_269,OTU_273,OTU_277,OTU_279,OTU_280,OTU_281,OTU_283
B.2011.03.S1.405538,0.002771789344009855,0.0486603018170619,0.0021558361564521095,0.0012319063751154912,0.0009239297813366183,0.0,0.0,0.005851555281798583,0.0,0.030181706190329536,0.0,0.009239297813366184,0.054511857098860486,0.0,0.0003079765937788728,0.0,0.0,0.0,0.0,0.0,0.0,0.0024638127502309825,0.0,0.003387742531567601,0.0009239297813366183,0.0024638127502309825,0.028641823221435176,0.009547274407145057,0.0012319063751154912,0.001539882968894364,0.0,0.010779180782260549,0.0,0.0,0.0006159531875577456,0.007083461656914074,0.0021558361564521095,0.0012319063751154912,0.0,0.0003079765937788728,0.0,0.004311672312904219,0.0,0.0,0.0,0.0,0.0,0.010471204188481676,0.0,0.054511857098860486,0.0,0.0,0.008007391438250694,0.0,0.0009239297813366183,0.0,0.00554357868801971,0.0,0.002771789344009855,0.0,0.0,0.0,0.24853711117955035,0.013550970126270405,0.028025870033877427,0.0003079765937788728,0.003387742531567601,0.012935016938712659,0.0,0.0,0.004927625500461965,0.0006159531875577456,0.0,0.0,0.0,0.0,0.0,0.0009239297813366183,0.0,0.007083461656914074,0.016014782876501387,0.009239297813366184,0.0012319063751154912,0.0,0.0,0.008315368032029567,0.009239297813366184,0.0,0.0,0.0024638127502309825,0.010471204188481676,0.0018478595626732367,0.0021558361564521095,0.0,0.0,0.0,0.0,0.0021558361564521095,0.0009239297813366183,0.0009239297813366183,0.002771789344009855,0.0018478595626732367,0.004003695719125347,0.002771789344009855,0.0006159531875577456,0.003387742531567601,0.0,0.0,0.0,0.0,0.0,0.004311672312904219,0.0003079765937788728,0.0006159531875577456,0.0,0.0,0.0,0.0,0.0009239297813366183,0.0,0.0,0.002771789344009855,0.0,0.0,0.0,0.11456729288574068,0.0003079765937788728,0.0
B.2016.04.S1.405579,0.019230769230769232,0.0,0.002247752247752248,0.0004995004995004995,0.0,0.004495504495504496,0.014735264735264738,0.0,0.003746253746253747,0.0,0.0007492507492507493,0.006493506493506494,0.03996003996003996,0.0004995004995004995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012487512487512488,0.000999000999000999,0.03496503496503497,0.0,0.008741258741258742,0.007492507492507494,0.006493506493506494,0.03396603396603397,0.004745254745254745,0.0,0.005744255744255744,0.00924075924075924,0.0002497502497502497,0.0,0.008741258741258742,0.0007492507492507493,0.0004995004995004995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002497502497502497,0.0,0.012487512487512488,0.0,0.020229770229770228,0.0,0.0004995004995004995,0.0,0.0,0.0,0.0,0.12537462537462538,0.003246753246753247,0.0,0.0,0.0,0.012987012987012988,0.08841158841158843,0.14435564435564435,0.0,0.004495504495504496,0.015234765234765234,0.0,0.0,0.02897102897102897,0.04695304695304695,0.005744255744255744,0.0,0.0017482517482517485,0.0,0.0,0.0002497502497502497,0.0,0.0002497502497502497,0.026473526473526472,0.013736263736263736,0.003746253746253747,0.003746253746253747,0.000999000999000999,0.0002497502497502497,0.002247752247752248,0.007492507492507494,0.0002497502497502497,0.0004995004995004995,0.0,0.002997002997002997,0.0004995004995004995,0.0002497502497502497,0.0,0.0,0.000999000999000999,0.0,0.0,0.0,0.000999000999000999,0.001998001998001998,0.0,0.0012487512487512488,0.012987012987012988,0.0017482517482517485,0.006993006993006993,0.0017482517482517485,0.0,0.0,0.0027472527472527475,0.0007492507492507493,0.0002497502497502497,0.0002497502497502497,0.0017482517482517485,0.0007492507492507493,0.0,0.0,0.0004995004995004995,0.003996003996003996,0.002497502497502497,0.0,0.0,0.0,0.007492507492507494,0.001998001998001998,0.0,0.0007492507492507493,0.0
B.2016.02.S1.405600,0.005058634168774431,0.0,0.0018395033340997927,0.0002299379167624741,0.0,0.002989192917912164,0.0524258450218441,0.0,0.0016095654173373187,0.0,0.0006898137502874223,0.0055185100022993785,0.015405840423085768,0.0,0.0,0.0,0.0,0.00045987583352494833,0.0,0.00045987583352494833,0.0,0.005288572085536905,0.0018395033340997927,0.03081168084617153,0.0,0.012876523338698551,0.01172683375488618,0.002529317084387216,0.050356403770981835,0.003449068751437112,0.0,0.006208323752586803,0.008967578753736492,0.002989192917912164,0.0,0.00666819958611175,0.0,0.0,0.00045987583352494833,0.0,0.0,0.0,0.00045987583352494833,0.0,0.0,0.0002299379167624741,0.0,0.044148080018395035,0.0,0.01218670958841113,0.0,0.0,0.0,0.0,0.0,0.0,0.056564727523568635,0.004138882501724534,0.0,0.0,0.0009197516670498967,0.004138882501724534,0.16555530006898134,0.03334099793055875,0.0,0.011956771671648657,0.0055185100022993785,0.0,0.0,0.03633019084847091,0.06185329960910554,0.008967578753736492,0.0,0.0013796275005748446,0.0,0.0,0.0009197516670498967,0.0,0.00045987583352494833,0.02713267417797195,0.006208323752586803,0.003449068751437112,0.0018395033340997927,0.0,0.0,0.002299379167624741,0.005978385835824327,0.0,0.0006898137502874223,0.0,0.00045987583352494833,0.00045987583352494833,0.0,0.0,0.0,0.0006898137502874223,0.0,0.0,0.0002299379167624741,0.0009197516670498967,0.002989192917912164,0.002299379167624741,0.0036790066681995854,0.005288572085536905,0.0013796275005748446,0.009657392504023914,0.0018395033340997927,0.0002299379167624741,0.0,0.002529317084387216,0.0006898137502874223,0.0006898137502874223,0.0002299379167624741,0.00045987583352494833,0.0016095654173373187,0.0006898137502874223,0.0,0.0,0.0,0.002299379167624741,0.0,0.0,0.0,0.009197516670498965,0.0013796275005748446,0.0,0.0,0.00045987583352494833
B.2020.08.S1.405603,0.0018706574024585786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313735970069481,0.0,0.0,0.0005344735435595939,0.0,0.0,0.0,0.002137894174238375,0.013094601817210049,0.0013361838588989846,0.0010689470871191877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08818813468733297,0.0,0.0,0.0,0.08123997862105825,0.002939604489577766,0.0,0.00026723677177979693,0.0,0.00026723677177979693,0.0,0.0005344735435595939,0.0,0.0016034206306787815,0.0,0.0,0.0,0.0,0.0,0.006413682522715126,0.014163548904329238,0.00026723677177979693,0.0,0.00026723677177979693,0.0,0.0,0.0,0.0,0.00026723677177979693,0.0,0.0,0.4938535542490647,0.09807589524318548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010689470871191877,0.0034740780331373603,0.0005344735435595939,0.0013361838588989846,0.0,0.0,0.0005344735435595939,0.0,0.0,0.022180652057723144,0.0,0.0,0.00026723677177979693,0.024853019775521117,0.002405130946018172,0.0,0.04543025120256548,0.007482629609834314,0.0,0.0016034206306787815,0.0,0.0,0.0,0.0010689470871191877,0.0,0.0,0.0,0.0,0.0,0.0,0.014430785676109031,0.002939604489577766,0.0,0.002672367717797969,0.0,0.0,0.0,0.0,0.0,0.0,0.002939604489577766,0.0,0.0,0.013361838588989846,0.0,0.0005344735435595939,0.005077498663816141,0.00026723677177979693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008017103153393907
B.2020.07.S1.405566,0.0012341869793273679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032088861462511574,0.0,0.0,0.0006170934896636839,0.0,0.0,0.0,0.0015427337241592102,0.01079913606911447,0.000925640234495526,0.000925640234495526,0.00030854674483184197,0.00030854674483184197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336007405121876,0.0,0.0,0.0,0.10552298673248996,0.002776920703486578,0.0,0.0006170934896636839,0.0,0.0,0.0,0.002776920703486578,0.0,0.0021598272138228947,0.0,0.0,0.0,0.0,0.0,0.009873495834618943,0.016661524220919467,0.0024683739586547357,0.0,0.0006170934896636839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41746374575748224,0.10243751928417157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006170934896636839,0.003702560937982105,0.003394014193150262,0.0012341869793273679,0.0,0.0,0.0,0.0,0.0,0.017278617710583154,0.0,0.0,0.00030854674483184197,0.01820425794507868,0.002776920703486578,0.0,0.03702560937982104,0.004011107682813947,0.0,0.0021598272138228947,0.0,0.0,0.0,0.004628201172477631,0.0,0.0,0.0,0.0,0.0,0.0,0.020981178648565257,0.01172477630361,0.0,0.0043196544276457895,0.0,0.0,0.0,0.0,0.0,0.0,0.000925640234495526,0.0,0.0,0.003702560937982105,0.0,0.000925640234495526,0.008639308855291577,0.0006170934896636839,0.0015427337241592102,0.0,0.0,0.0,0.0,0.0,0.0,0.0006170934896636839
B.2020.10.S1.405617,0.002214489085732363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06042391648212591,0.0,0.0,0.0015817779183802591,0.0,0.0,0.0,0.0018981335020563112,0.010756089844985764,0.0012654223347042075,0.0009490667510281556,0.0006327111673521037,0.0003163555836760519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13666561214805442,0.0,0.0,0.0,0.12211325529895604,0.0063271116735210365,0.0,0.0003163555836760519,0.0,0.005378044922492882,0.0,0.0018981335020563112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256248022777602,0.01328693451439418,0.008541600759253401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581461562796583,0.0933248971844353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003163555836760519,0.005378044922492882,0.0,0.0003163555836760519,0.0,0.0,0.0006327111673521037,0.0,0.0,0.0420752926289149,0.0,0.0,0.0006327111673521037,0.02657386902878836,0.008857956342929452,0.0,0.07244542866181589,0.00347991142043657,0.0,0.004112622587788674,0.0003163555836760519,0.0,0.0,0.0018981335020563112,0.0,0.0,0.0,0.0,0.0,0.0,0.02341031319202784,0.017083201518506803,0.0,0.0056944005061689345,0.0,0.0003163555836760519,0.0,0.0,0.0,0.0,0.005378044922492882,0.0,0.0,0.004745333755140778,0.0003163555836760519,0.0015817779183802591,0.010439734261309713,0.0,0.002530844669408415,0.0,0.0,0.0,0.0,0.0,0.0,0.0012654223347042075
B.2020.05.S1.405574,0.0012465719272001994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713039142358514,0.0,0.0,0.0009972575417601596,0.0,0.0,0.0,0.0007479431563201198,0.006731488406881077,0.0009972575417601596,0.0002493143854400399,0.0002493143854400399,0.0009972575417601596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08850660683121415,0.0,0.0,0.0,0.07554225878833208,0.0039890301670406384,0.0,0.0,0.0,0.0,0.0,0.002243829468960359,0.0,0.0002493143854400399,0.0,0.0,0.0,0.0,0.0,0.008227374719521317,0.0007479431563201198,0.0012465719272001994,0.0,0.0002493143854400399,0.0002493143854400399,0.0,0.0,0.0,0.0009972575417601596,0.0,0.0,0.3410620792819746,0.049114933931687865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012465719272001994,0.015956120668162554,0.0356519571179257,0.0,0.0,0.0,0.0002493143854400399,0.0,0.0,0.0356519571179257,0.0,0.0,0.0004986287708800798,0.07429568686113189,0.004238344552480678,0.0,0.07404637247569185,0.023186237845923708,0.0002493143854400399,0.0014958863126402393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002493143854400399,0.03415607080528547,0.010221889803041636,0.0,0.0014958863126402393,0.0,0.0002493143854400399,0.0,0.0,0.0,0.0,0.0037397157816005983,0.0,0.0,0.019197207678883072,0.0,0.0004986287708800798,0.004736973323360758,0.0,0.0002493143854400399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B.2012.04.S1.405562,0.0007748934521503294,0.0,0.0,0.0019372336303758234,0.0,0.001162340178225494,0.005036807438977141,0.0,0.0,0.11662146454862456,0.0,0.001162340178225494,0.05579232855482371,0.0,0.0,0.0,0.0,0.0019372336303758234,0.010461061604029443,0.0,0.0,0.0003874467260751647,0.0,0.0,0.0003874467260751647,0.013560635412630764,0.04920573421154592,0.0,0.0,0.0,0.0007748934521503294,0.0,0.0003874467260751647,0.0003874467260751647,0.0,0.02750871755133669,0.0027121270825261525,0.0,0.0,0.001162340178225494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003487020534676482,0.0038744672607516468,0.0027121270825261525,0.0,0.001162340178225494,0.0,0.0,0.0,0.0,0.15265401007361487,0.0,0.0,0.0003874467260751647,0.0,0.0,0.21658271987601704,0.1018984889577683,0.005036807438977141,0.0,0.008911274699728787,0.0,0.0,0.0003874467260751647,0.022859356838434715,0.0,0.0,0.0,0.0,0.0,0.0015497869043006587,0.0,0.0003874467260751647,0.04726850058117009,0.06935296396745448,0.0007748934521503294,0.0007748934521503294,0.017822549399457575,0.004261913986826811,0.004649360712901976,0.0003874467260751647,0.0,0.0007748934521503294,0.0,0.0,0.0003874467260751647,0.0,0.0,0.0,0.0015497869043006587,0.0,0.0,0.0003874467260751647,0.0,0.0,0.0,0.0019372336303758234,0.001162340178225494,0.0003874467260751647,0.001162340178225494,0.0,0.0,0.0007748934521503294,0.0,0.0073614877954281295,0.0,0.0,0.0,0.0,0.0,0.0015497869043006587,0.0,0.0,0.0003874467260751647,0.0,0.0,0.0003874467260751647,0.0,0.0,0.0,0.0,0.0003874467260751647
B.2006.05.S1.405597,0.00794135613927917,0.0,0.015271838729383015,0.0003054367745876604,0.0021380574221136228,0.0003054367745876604,0.0,0.0018326206475259624,0.00824679291386683,0.054673182651191206,0.0,0.015577275503970676,0.02748930971288943,0.0,0.012522907758094077,0.0,0.0,0.0009163103237629812,0.0,0.0,0.0003054367745876604,0.003970678069639585,0.0012217470983506415,0.0,0.0,0.034208918753817964,0.0,0.007635919364691506,0.031459987782529016,0.004581551618814904,0.0,0.0,0.0015271838729383018,0.0033598045204642642,0.0,0.0012217470983506415,0.0,0.0018326206475259624,0.0,0.003665241295051925,0.0,0.021380574221136223,0.0,0.0009163103237629812,0.0,0.0006108735491753207,0.0,0.020464263897373245,0.051313378130726936,0.0354306658521686,0.0003054367745876604,0.002748930971288943,0.00885766646304215,0.0006108735491753207,0.0012217470983506415,0.0,0.0,0.0,0.0021380574221136228,0.0006108735491753207,0.0,0.0,0.36316432498472817,0.02901649358582773,0.0,0.009773976786805132,0.02779474648747709,0.0,0.0,0.0006108735491753207,0.0,0.0,0.0009163103237629812,0.0,0.0,0.0,0.0,0.0006108735491753207,0.0,0.0,0.0,0.0018326206475259624,0.0012217470983506415,0.0006108735491753207,0.0,0.006108735491753207,0.02474037874160049,0.0,0.0,0.0003054367745876604,0.0021380574221136228,0.0033598045204642642,0.0003054367745876604,0.05742211362248015,0.0,0.0033598045204642642,0.003054367745876604,0.0,0.0006108735491753207,0.0,0.0006108735491753207,0.004886988393402566,0.002748930971288943,0.0021380574221136228,0.0003054367745876604,0.003665241295051925,0.002443494196701283,0.0003054367745876604,0.0006108735491753207,0.003970678069639585,0.0177153329260843,0.002443494196701283,0.0,0.0015271838729383018,0.002748930971288943,0.0,0.0,0.0012217470983506415,0.0018326206475259624,0.0003054367745876604,0.003054367745876604,0.0012217470983506415,0.0003054367745876604,0.009468540012217471,0.0003054367745876604,0.0,0.0,0.0
B.2019.06.S1.405608,0.012578616352201259,0.0,0.0059193488716241215,0.004069552349241582,0.0,0.0,0.01849796522382538,0.005549389567147614,0.0,0.0,0.01368849426563078,0.014798372179060304,0.0536440991490936,0.0003699593044765076,0.0,0.0,0.0,0.001849796522382538,0.0,0.0,0.0,0.0011098779134295226,0.002589715131335553,0.0,0.0,0.014798372179060304,0.0,0.00443951165371809,0.0,0.0,0.0,0.0,0.0007399186089530152,0.0,0.00443951165371809,0.01368849426563078,0.0007399186089530152,0.0,0.0,0.0007399186089530152,0.0,0.0,0.0,0.0011098779134295226,0.0,0.0,0.015168331483536813,0.011468738438771735,0.01812800591934887,0.08472068072512022,0.0,0.0,0.04624491305956345,0.0007399186089530152,0.0,0.0011098779134295226,0.0,0.057343692193858674,0.0,0.0,0.0,0.0,0.2637809840917499,0.04661487236403995,0.0,0.04772475027746948,0.014058453570107288,0.0,0.003699593044765076,0.0,0.08472068072512022,0.0,0.0007399186089530152,0.0,0.0,0.0,0.0,0.00443951165371809,0.0011098779134295226,0.0,0.03958564557898631,0.008139104698483167,0.003329633740288568,0.0,0.0,0.011098779134295227,0.012578616352201259,0.0011098779134295226,0.0,0.002219755826859045,0.00887902330743618,0.0029596744358120607,0.0,0.0,0.0,0.0003699593044765076,0.0,0.0,0.0029596744358120607,0.0003699593044765076,0.006289308176100629,0.001849796522382538,0.001849796522382538,0.001849796522382538,0.0,0.003329633740288568,0.0,0.0,0.0,0.0,0.0,0.004809470958194599,0.001849796522382538,0.0,0.0,0.0,0.0,0.0,0.003329633740288568,0.001849796522382538,0.0,0.002219755826859045,0.0,0.0,0.0,0.0,0.0,0.0
B.2019.07.S1.405558,0.010012515644555695,0.0,0.0015644555694618273,0.002816020025031289,0.0006257822277847308,0.0,0.01939924906132666,0.014392991239048813,0.0,0.0,0.012828535669586985,0.015018773466833541,0.08385481852315395,0.0012515644555694619,0.0,0.0,0.0,0.0009386733416770963,0.0,0.0,0.00031289111389236547,0.0,0.004380475594493115,0.0,0.0,0.011264080100125156,0.0,0.0018773466833541927,0.0,0.0,0.0,0.0,0.00031289111389236547,0.0,0.005632040050062578,0.010012515644555695,0.00031289111389236547,0.0012515644555694619,0.0,0.0,0.0,0.0,0.0,0.0006257822277847308,0.0,0.0,0.015644555694618274,0.0090738423028786,0.02409261576971214,0.10763454317897372,0.0,0.0,0.10106382978723404,0.0,0.0,0.0,0.0,0.0353566958698373,0.0,0.0,0.0,0.0,0.19086357947434293,0.05882352941176471,0.0,0.0516270337922403,0.01533166458072591,0.0,0.0034418022528160197,0.0,0.08448060075093868,0.0,0.00031289111389236547,0.0,0.0,0.0,0.0,0.0018773466833541927,0.0,0.0,0.02565707133917397,0.00969962453066333,0.002816020025031289,0.0006257822277847308,0.0,0.0050062578222778474,0.00876095118898623,0.0,0.0,0.0006257822277847308,0.00876095118898623,0.005944931163954944,0.0,0.0,0.0,0.0009386733416770963,0.0,0.0,0.0018773466833541927,0.0006257822277847308,0.0037546933667083854,0.0034418022528160197,0.0031289111389236545,0.002816020025031289,0.0,0.0012515644555694619,0.0,0.0,0.0,0.0,0.0,0.0018773466833541927,0.0018773466833541927,0.0,0.0,0.0,0.0,0.0,0.0009386733416770963,0.00031289111389236547,0.0,0.010012515644555695,0.0,0.0,0.0,0.0,0.00031289111389236547,0.0
B.2016.06.S1.405581,0.029190992493744787,0.0,0.0005560189046427579,0.0011120378092855155,0.0,0.0,0.0105643591882124,0.0,0.0013900472616068947,0.0,0.0016680567139282735,0.004726160689463442,0.035307200444815126,0.0019460661662496523,0.0,0.0002780094523213789,0.0,0.0,0.0002780094523213789,0.0,0.0,0.0052821795941062,0.0011120378092855155,0.026410897970531002,0.0,0.028634973589102032,0.013900472616068945,0.0038921323324993045,0.046983597442313035,0.005004170141784821,0.0,0.0016680567139282735,0.003336113427856547,0.0013900472616068947,0.0,0.014456491520711703,0.0002780094523213789,0.0005560189046427579,0.0,0.0,0.0002780094523213789,0.0,0.0,0.0,0.0,0.0,0.0,0.0038921323324993045,0.0,0.013066444259104807,0.0,0.0005560189046427579,0.0,0.0,0.0,0.0,0.2307478454267445,0.0019460661662496523,0.0,0.0,0.0,0.007784264664998609,0.1331665276619405,0.03808729496802892,0.0,0.0038921323324993045,0.014178482068390326,0.0,0.0,0.02363080344731721,0.04281345565749235,0.012788434806783431,0.0013900472616068947,0.0016680567139282735,0.0,0.0,0.0002780094523213789,0.0,0.0,0.053099805393383374,0.024742841256602727,0.003336113427856547,0.0,0.0005560189046427579,0.0,0.0052821795941062,0.003336113427856547,0.0013900472616068947,0.0002780094523213789,0.0,0.004726160689463442,0.0005560189046427579,0.0,0.0,0.0,0.0005560189046427579,0.0,0.0,0.0002780094523213789,0.0036141228801779258,0.0016680567139282735,0.0013900472616068947,0.0013900472616068947,0.004448151237142063,0.0005560189046427579,0.0025020850708924107,0.0013900472616068947,0.0,0.0,0.0036141228801779258,0.0002780094523213789,0.0002780094523213789,0.0011120378092855155,0.0025020850708924107,0.0038921323324993045,0.0005560189046427579,0.0,0.0002780094523213789,0.0011120378092855155,0.0002780094523213789,0.0002780094523213789,0.0,0.0,0.003058103975535168,0.0019460661662496523,0.0,0.0,0.0002780094523213789
B.2016.05.S1.405583,0.025871766029246342,0.0,0.00281214848143982,0.0005624296962879642,0.0,0.0005624296962879642,0.03655793025871766,0.0,0.003374578177727784,0.0,0.001124859392575928,0.006186726659167604,0.023903262092238472,0.0036557930258717657,0.0,0.00028121484814398203,0.0,0.00028121484814398203,0.0,0.0,0.0,0.0005624296962879642,0.00140607424071991,0.05708661417322835,0.0,0.0188413948256468,0.023903262092238472,0.008998875140607425,0.03937007874015748,0.006749156355455568,0.0,0.001968503937007874,0.004499437570303713,0.0005624296962879642,0.0,0.005061867266591676,0.00281214848143982,0.0005624296962879642,0.0,0.0,0.0,0.0,0.00028121484814398203,0.0,0.0,0.0,0.0,0.0073115860517435315,0.0,0.016872890888638917,0.0,0.00028121484814398203,0.0,0.0,0.0,0.0,0.16816647919010125,0.001968503937007874,0.0,0.0,0.0005624296962879642,0.006749156355455568,0.15101237345331833,0.06355455568053993,0.0,0.005905511811023622,0.0109673790776153,0.0,0.0,0.029246344206974133,0.03543307086614173,0.010123734533183352,0.001687289088863892,0.001968503937007874,0.0,0.0,0.0,0.0,0.000843644544431946,0.03346456692913386,0.0171541057367829,0.003374578177727784,0.001124859392575928,0.00028121484814398203,0.0,0.003374578177727784,0.002530933633295838,0.0,0.000843644544431946,0.0,0.00281214848143982,0.0,0.00028121484814398203,0.0,0.0,0.00028121484814398203,0.0,0.0,0.0005624296962879642,0.003937007874015748,0.0005624296962879642,0.0,0.001124859392575928,0.003093363329583802,0.00028121484814398203,0.007592800899887514,0.002249718785151856,0.0,0.0,0.00281214848143982,0.001124859392575928,0.001124859392575928,0.00028121484814398203,0.001687289088863892,0.003374578177727784,0.001687289088863892,0.0,0.0,0.006467941507311586,0.001687289088863892,0.0,0.0,0.0,0.013779527559055118,0.003093363329583802,0.0,0.0,0.0
B.2012.09.S1.405527,0.004011231448054553,0.0,0.0,0.002406738868832732,0.0,0.0008022462896109105,0.00842358604091456,0.0,0.0,0.24107501002807866,0.0,0.003208985158443642,0.07661452065784195,0.0,0.0,0.0,0.0,0.001203369434416366,0.020858403529883676,0.0008022462896109105,0.0020056157240272766,0.0020056157240272766,0.0036101083032490976,0.0,0.0,0.010830324909747292,0.049739269955876464,0.0,0.0,0.0,0.0,0.00040112314480545525,0.0,0.0,0.0,0.012835940633774568,0.005214600882470918,0.0,0.0,0.00040112314480545525,0.00040112314480545525,0.0,0.0,0.0,0.0,0.0,0.0,0.007220216606498195,0.001203369434416366,0.004813477737665464,0.0,0.006417970316887284,0.0,0.0,0.0,0.0,0.024468511833132773,0.0,0.0,0.0028078620136381873,0.0,0.0,0.18772563176895307,0.054953870838347366,0.005615724027276375,0.0,0.015643802647412757,0.0,0.0,0.013237063778580024,0.034897713598074614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004011231448054553,0.029281989570798236,0.05695948656237465,0.004011231448054553,0.003208985158443642,0.008022462896109106,0.004412354592860008,0.01123144805455275,0.0020056157240272766,0.0,0.0,0.001604492579221821,0.0,0.001203369434416366,0.0,0.011632571199358205,0.0,0.003208985158443642,0.0,0.0,0.0,0.0,0.001604492579221821,0.004813477737665464,0.005615724027276375,0.008824709185720016,0.001203369434416366,0.0008022462896109105,0.0,0.0,0.002406738868832732,0.0,0.008824709185720016,0.0,0.0,0.0,0.0,0.0,0.0008022462896109105,0.0008022462896109105,0.0,0.0,0.0,0.0,0.00040112314480545525,0.0,0.0,0.0,0.0,0.00040112314480545525
B.2011.02.S1.405575,0.004414437808361465,0.047000779018436765,0.0,0.00025967281225655674,0.0012983640612827835,0.0,0.0,0.005972474681900805,0.0,0.22383796416515192,0.0,0.009088548428979486,0.04362503245910153,0.0,0.0,0.00025967281225655674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354193715917938,0.0005193456245131135,0.004154764996104908,0.020514152168267984,0.0072708387431835875,0.0007790184367696703,0.0018177096857958969,0.0,0.0033757465593352376,0.0,0.00025967281225655674,0.0005193456245131135,0.005972474681900805,0.003116073747078681,0.002077382498052454,0.0,0.0,0.00025967281225655674,0.0012983640612827835,0.0,0.0,0.0,0.0,0.0,0.00804985717995326,0.0,0.030381719034017138,0.0,0.0,0.0007790184367696703,0.0,0.00025967281225655674,0.0,0.0025967281225655675,0.0005193456245131135,0.0015580368735393405,0.0,0.0,0.0,0.2318878213451052,0.012464294988314724,0.01765775123344586,0.0,0.0015580368735393405,0.003116073747078681,0.0,0.0,0.0015580368735393405,0.0,0.0005193456245131135,0.0,0.001038691249026227,0.0,0.0,0.0015580368735393405,0.0,0.001038691249026227,0.01661905998441963,0.0072708387431835875,0.0005193456245131135,0.0,0.0,0.0023370553103090105,0.006491820306413918,0.0,0.0,0.0005193456245131135,0.006232147494157362,0.0015580368735393405,0.0038950921838483508,0.0,0.0,0.00025967281225655674,0.0,0.0005193456245131135,0.001038691249026227,0.002077382498052454,0.0007790184367696703,0.0,0.006232147494157362,0.002077382498052454,0.00025967281225655674,0.0005193456245131135,0.0,0.0,0.0,0.0,0.0,0.0028564009348221236,0.00025967281225655674,0.0,0.0,0.0,0.0,0.0,0.0005193456245131135,0.0,0.00025967281225655674,0.004154764996104908,0.0,0.0,0.0,0.06491820306413919,0.0,0.0
